id,title,genre,language,release_date,budget,revenue,rating,vote_count
1792,Stuck on You,Comedy,en,2003-12-10,55000000,65784503,5.31,580
11375,Hollywood Homicide,Action,en,2003-06-09,75000000,51142659,5.3,541
9480,Daredevil,Fantasy,en,2003-02-14,78000000,179179718,5.2,4551
10628,Kangaroo Jack,Action,en,2003-01-17,0,0,5.2,790
12279,Spy Kids 3-D: Game Over,Action,en,2003-07-25,38000000,197011982,5.078,1946
2830,My Boss's Daughter,Comedy,en,2003-08-21,14000000,0,4.971,613
10152,Dumb and Dumberer: When Harry Met Lloyd,Comedy,en,2003-04-14,19000000,39267515,4.2,713
17473,The Room,Comedy,en,2003-06-27,6000000,1752988,4.024,1219
4935,Howl's Moving Castle,Fantasy,ja,2004-09-09,24000000,236049757,8.405,8170
38,Eternal Sunshine of the Spotless Mind,Science Fiction,en,2004-03-19,20000000,72258126,8.1,13252
673,Harry Potter and the Prisoner of Azkaban,Adventure,en,2004-05-31,130000000,789804554,8.021,19357
11658,Tae Guk Gi: The Brotherhood of War,Action,ko,2004-02-05,1500000,0,8.0,573
70,Million Dollar Baby,Drama,en,2004-12-15,30000000,216763646,7.962,8576
11036,The Notebook,Romance,en,2004-06-25,29000000,115603229,7.877,10250
393,Kill Bill: Vol. 2,Action,en,2004-04-16,30000000,152159461,7.877,12505
613,Downfall,Drama,de,2004-09-16,18339750,92180910,7.844,3310
80,Before Sunset,Drama,en,2004-02-10,2700000,15992615,7.822,2919
1280,3-Iron,Drama,ko,2004-10-15,0,3403957,7.809,989
5528,The Chorus,Drama,fr,2004-03-17,0,0,7.718,2133
205,Hotel Rwanda,Drama,en,2004-03-04,17500000,38000000,7.713,2497
9806,The Incredibles,Action,en,2004-10-27,92000000,631442092,7.701,16118
1913,The Sea Inside,Drama,es,2004-09-03,12806000,38535221,7.588,788
24653,The Consequences of Love,Drama,it,2004-09-24,0,0,7.585,737
1954,The Butterfly Effect,Science Fiction,en,2004-01-17,13000000,96060858,7.55,6625
747,Shaun of the Dead,Horror,en,2004-04-09,6100000,30097092,7.533,7438
4553,The Machinist,Thriller,en,2004-02-09,5000000,8203235,7.526,4863
15165,Barbie as The Princess & the Pauper,Animation,en,2004-09-28,0,0,7.497,1307
1677,Ray,Drama,en,2004-10-29,40000000,124731534,7.452,1687
615,The Passion of the Christ,Drama,en,2004-02-25,30000000,611899420,7.456,3845
9509,Man on Fire,Action,en,2004-04-23,70000000,130293714,7.443,4478
1653,The Motorcycle Diaries,Drama,es,2004-02-06,0,57663224,7.432,1129
9470,Kung Fu Hustle,Action,cn,2004-02-10,20000000,104000000,7.401,2386
176,Saw,Horror,en,2004-10-01,1200000,103911669,7.395,7987
140,Bad Education,Crime,es,2004-03-19,5000000,40266982,7.392,817
2841,A Very Long Engagement,Drama,fr,2004-10-26,47000000,0,7.329,1049
594,The Terminal,Comedy,en,2004-06-17,60000000,219417255,7.329,6964
866,Finding Neverland,Drama,en,2004-10-17,25000000,116766556,7.32,3280
2502,The Bourne Supremacy,Action,en,2004-07-23,75000000,288500217,7.308,6724
9550,House of Flying Daggers,Adventure,zh,2004-05-19,15000000,92863945,7.293,1391
12140,Ghost in the Shell 2: Innocence,Animation,ja,2004-03-06,0,9789651,7.3,719
9833,The Phantom of the Opera,Thriller,en,2004-12-08,70000000,154648887,7.271,1420
17111,Shutter,Horror,th,2004-09-09,125000,0,7.252,1018
558,Spider-Man 2,Action,en,2004-06-25,200000000,783766341,7.239,13583
809,Shrek 2,Animation,en,2004-05-19,150000000,928760770,7.229,10900
2567,The Aviator,Drama,en,2004-12-17,110000000,213700000,7.225,4733
844,2046,Drama,zh,2004-09-29,12000000,19271312,7.228,726
1538,Collateral,Drama,en,2004-08-04,65000000,217764291,7.203,4853
10625,Mean Girls,Comedy,en,2004-04-30,17000000,130126277,7.178,7666
652,Troy,Adventure,en,2004-05-03,175000000,497409852,7.14,9082
1997,Two Brothers,Adventure,en,2004-04-07,74500000,62172050,7.134,754
11636,New Police Story,Action,cn,2004-09-23,0,8712057,7.13,617
421,The Life Aquatic with Steve Zissou,Adventure,en,2004-12-10,50000000,34808403,7.13,2472
401,Garden State,Comedy,en,2004-07-28,2500000,26781723,7.096,1598
1777,Fahrenheit 9/11,Documentary,en,2004-06-25,6000000,222446882,7.095,1241
14292,Miracle,Drama,en,2004-02-06,28000000,64445708,7.076,514
9675,Sideways,Comedy,en,2004-10-22,16000000,109502303,7.076,1401
924,Dawn of the Dead,Horror,en,2004-03-19,26000000,102278712,7.032,3436
15775,If Only,Fantasy,en,2004-01-23,532673,3000000,7.0,500
11836,The SpongeBob SquarePants Movie,Family,en,2004-11-14,30000000,140161792,6.986,2512
4836,Layer Cake,Drama,en,2004-09-30,6500000,11850214,6.931,1774
2048,"I, Robot",Action,en,2004-07-15,120000000,347234916,6.931,10600
12153,White Chicks,Comedy,en,2004-06-23,37000000,113086475,6.915,3292
11208,Wicker Park,Drama,en,2004-09-03,30000000,13001257,6.89,598
2288,Closer,Drama,en,2004-12-03,27000000,115505027,6.838,2953
1824,50 First Dates,Comedy,en,2004-02-13,75000000,196482882,6.83,6473
11774,Lemony Snicket's A Series of Unfortunate Events,Adventure,en,2004-12-16,140000000,209073645,6.819,4574
2023,Hidalgo,Western,en,2004-02-04,100000000,108103450,6.809,1044
14337,Primer,Science Fiction,en,2004-10-08,7000,545436,6.797,1860
8193,Napoleon Dynamite,Comedy,en,2004-06-11,400000,46118097,6.796,1587
10045,District B13,Action,fr,2004-11-09,12000000,9584131,6.755,1620
57112,Tu la conosci Claudia?,Comedy,it,2004-12-15,0,0,6.737,937
9372,Super Size Me,Documentary,en,2004-01-17,65000,28575078,6.735,1466
10096,13 Going on 30,Comedy,en,2004-04-13,37000000,96455697,6.72,4560
10591,The Girl Next Door,Comedy,en,2004-04-09,21000000,31635150,6.7,3023
8699,Anchorman: The Legend of Ron Burgundy,Comedy,en,2004-06-28,26000000,90574188,6.711,3671
5255,The Polar Express,Animation,en,2004-11-10,165000000,310634054,6.707,5499
3989,Team America: World Police,Adventure,en,2004-10-10,32000000,50907422,6.696,1607
11130,The Princess Diaries 2: Royal Engagement,Comedy,en,2004-08-06,40000000,134734481,6.675,2934
1487,Hellboy,Fantasy,en,2004-04-02,66000000,99318987,6.658,6195
21385,"Mickey, Donald, Goofy: The Three Musketeers",Adventure,en,2004-08-04,0,0,6.643,780
2059,National Treasure,Adventure,en,2004-11-19,100000000,347512318,6.6,5646
1586,Secret Window,Mystery,en,2004-03-12,40000000,92913171,6.576,3235
11430,The Lion King 1½,Family,en,2004-02-06,0,1465,6.568,2694
163,Ocean's Twelve,Thriller,en,2004-12-09,110000000,362744280,6.559,6481
9352,EuroTrip,Comedy,en,2004-02-20,25000000,20796847,6.5,2183
14024,Raise Your Voice,Music,en,2004-08-10,15000000,14867514,6.53,761
11247,A Cinderella Story,Comedy,en,2004-07-10,19000000,70067909,6.527,2915
11282,Harold & Kumar Go to White Castle,Comedy,en,2004-05-30,9000000,23936908,6.511,1796
2789,The Chronicles of Riddick,Action,en,2004-06-11,105000000,115772733,6.502,3569
435,The Day After Tomorrow,Action,en,2004-05-26,125000000,552639571,6.501,7156
12242,Mulan II,Animation,en,2004-11-03,0,0,6.496,2102
16617,Mindhunters,Mystery,en,2004-05-07,27000000,21148829,6.458,1020
14462,The Manchurian Candidate,Drama,en,2004-07-30,80000000,96105964,6.457,1332
6947,The Village,Drama,en,2004-07-30,60000000,256697520,6.443,3622
14442,Ella Enchanted,Family,en,2004-04-09,31000000,27388767,6.428,1642
10677,Dirty Dancing: Havana Nights,Drama,en,2004-02-27,25000000,27685016,6.408,580
11128,Ladder 49,Drama,en,2004-10-01,60000000,74541707,6.399,677
4380,Shall We Dance?,Drama,en,2004-10-15,50000000,170128460,6.399,1072
11081,Taking Lives,Crime,en,2004-03-19,45000000,65470529,6.376,1361
9759,Cellular,Action,en,2004-09-06,25000000,57678321,6.376,1669
1577,Resident Evil: Apocalypse,Horror,en,2004-09-10,45000000,129394835,6.34,3798
9472,DodgeBall: A True Underdog Story,Comedy,en,2004-06-18,20000000,167722310,6.339,3072
11358,Walking Tall,Adventure,en,2004-04-02,56000000,57223890,6.328,1315
21778,RRRrrrr!!!,Comedy,fr,2004-01-28,17820000,14054361,6.327,1047
7131,Van Helsing,Horror,en,2004-05-05,160000000,300257475,6.323,5223
7220,The Punisher,Action,en,2004-04-15,33000000,54700105,6.304,2443
1599,I ♥ Huckabees,Comedy,en,2004-09-10,22000000,0,6.272,547
9477,King Arthur,Adventure,en,2004-07-07,120000000,203567857,6.263,2398
9801,Bridget Jones: The Edge of Reason,Comedy,en,2004-11-10,40000000,262500000,6.253,2487
3040,Night Watch,Fantasy,ru,2004-06-27,10000000,50336279,6.249,634
14207,The Librarian: Quest for the Spear,Adventure,en,2004-07-12,0,0,6.238,560
693,Meet the Fockers,Comedy,en,2004-12-22,80000000,516642939,6.223,4293
11025,New York Minute,Comedy,en,2004-05-07,30000000,21289826,6.209,796
14844,Chasing Liberty,Comedy,en,2004-01-09,23000000,12195626,6.207,553
11137,The Prince & Me,Comedy,en,2004-03-28,0,0,6.182,897
11823,Wimbledon,Comedy,en,2004-09-13,31000000,41512007,6.173,868
13673,Christmas with the Kranks,Comedy,en,2004-11-24,60000000,0,6.157,958
10589,After the Sunset,Action,en,2004-11-12,60000000,61347797,6.15,656
13969,First Daughter,Family,en,2004-09-24,30000000,0,6.1,772
4599,Raising Helen,Drama,en,2004-05-27,50000000,49718611,6.136,614
5516,The Ladykillers,Comedy,en,2004-03-25,35000000,76700000,6.131,1400
9541,Jersey Girl,Comedy,en,2004-03-25,35000000,35492921,6.105,901
60672,Crimson Rivers II: Angels of the Apocalypse,Action,fr,2004-02-18,0,40152148,6.1,617
13700,Home on the Range,Animation,en,2004-04-02,110000000,145358062,6.033,1773
11024,Scooby-Doo 2: Monsters Unleashed,Mystery,en,2004-03-24,80000000,181466833,6.035,2406
10555,Shark Tale,Animation,en,2004-09-20,75000000,367275019,6.026,5742
11099,The Final Cut,Drama,en,2004-10-15,0,548039,6.023,609
2539,Spanglish,Comedy,en,2004-12-17,80000000,55041367,6.0,1140
5966,Along Came Polly,Comedy,en,2004-01-16,42000000,178311729,5.984,2563
1901,In Good Company,Comedy,en,2004-12-29,0,0,5.965,545
11866,Flight of the Phoenix,Action,en,2004-12-17,45000000,21009180,5.957,744
10145,The Forgotten,Thriller,en,2004-09-24,42000000,117592831,5.934,991
1966,Alexander,War,en,2004-11-21,155000000,167298192,5.91,2933
10204,Around the World in 80 Days,Action,en,2004-06-16,110000000,72178895,5.9,2199
10740,Birth,Drama,en,2004-10-29,20000000,0,5.89,536
8555,Creep,Horror,en,2004-08-10,0,0,5.889,625
395,AVP: Alien vs. Predator,Adventure,en,2004-08-12,70000000,177427090,5.9,3827
1970,The Grudge,Horror,en,2004-10-22,10000000,183474602,5.879,2596
36648,Blade: Trinity,Action,en,2004-12-08,65000000,128905366,5.9,3438
5137,Sky Captain and the World of Tomorrow,Mystery,en,2004-09-17,70000000,57958696,5.839,1094
8849,Alfie,Comedy,en,2004-10-22,60000000,35060882,5.798,719
9384,Starsky & Hutch,Comedy,en,2004-03-05,60000000,170268750,5.795,2021
56903,Three Steps Over Heaven,Drama,it,2004-03-12,3040046,0,5.724,619
2122,The Whole Ten Yards,Comedy,en,2004-04-07,40000000,26155781,5.704,827
9890,The Stepford Wives,Comedy,en,2004-06-10,90000000,102000000,5.693,1153
438,Cube Zero,Mystery,en,2004-10-10,825000,0,5.672,882
8920,Garfield,Animation,en,2004-06-10,50000000,200804534,5.653,3448
11132,Confessions of a Teenage Drama Queen,Comedy,en,2004-02-17,15000000,29331068,5.595,796
11045,Taxi,Action,en,2004-10-06,25000000,71255003,5.561,894
10762,Without a Paddle,Comedy,en,2004-08-20,19000000,69631118,5.557,566
17047,Agent Cody Banks 2: Destination London,Comedy,en,2004-03-12,26000000,28818995,5.508,558
11249,Seed of Chucky,Comedy,en,2004-11-12,12000000,24829644,5.437,1346
11237,Anacondas: The Hunt for the Blood Orchid,Adventure,en,2004-08-26,0,0,5.415,821
11026,Exorcist: The Beginning,Horror,en,2004-08-20,80000000,78000586,5.403,667
314,Catwoman,Action,en,2004-07-22,100000000,82102379,4.6,2987
4348,Pride & Prejudice,Drama,en,2005-09-16,28000000,121616555,8.087,7073
674,Harry Potter and the Goblet of Fire,Adventure,en,2005-11-16,150000000,895921036,7.817,18641
142,Brokeback Mountain,Drama,en,2005-09-10,14000000,178043761,7.803,6199
272,Batman Begins,Action,en,2005-06-10,150000000,374218673,7.695,18908
1904,Memoirs of a Geisha,Drama,en,2005-12-06,85000000,162242962,7.679,2662
9912,The World's Fastest Indian,Drama,en,2005-10-12,25000000,0,7.609,600
1544,Imagine Me & You,Drama,en,2005-02-01,0,2455831,7.586,871
11171,Mysterious Skin,Drama,en,2005-03-30,0,1524966,7.556,825
4550,Lady Vengeance,Drama,ko,2005-07-29,0,23803308,7.556,1387
7214,Coach Carter,Drama,en,2005-01-14,30000000,76669806,7.555,2459
