id,name,gender,popularity
451657,Xavier Legrand,2,1.318
375262,Yorgos Lanthimos,2,4.113
552095,Keith Chapman,2,1.4
487558,Spike Lee,2,7.626
332562,Bradley Cooper,2,25.765
500664,Leigh Whannell,2,5.843
383498,David Leitch,2,8.971
260513,Brad Bird,2,11.016
437586,Jonah Hill,2,25.512
440298,Paweł Pawlikowski,2,2.89
451480,Mike Newell,2,5.707
529216,Oriol Paulo,2,6.493
484751,Frédéric Tellier,2,0.6
339380,Mimi Leder,1,2.55
353081,Christopher McQuarrie,2,8.185
447332,John Krasinski,2,37.056
284054,Ryan Coogler,2,6.267
491584,Lee Chang-dong,2,3.941
481432,Alice Rohrwacher,1,1.246
489930,Carlos López Estrada,2,1.366
489988,Tim Wardle,2,1.214
474395,Peter Rida Michail,2,0.949
476299,Pascal Laugier,2,4.04
420814,Marc Forster,2,6.667
498248,Gilles de Maistre,2,2.744
483980,Paul Hoen,2,0.7
486947,Gustav Möller,2,0.84
493922,Ari Aster,2,13.041
454983,Vince Marcello,2,4.389
465136,Michael Sucsy,2,0.84
475215,Mamoru Hosoda,2,3.08
515916,Lukas Dhont,2,3.075
519035,Haifaa al-Mansour,1,3.167
404368,Phil Johnston,2,1.176
489925,Bo Burnham,2,5.279
398173,Lars von Trier,2,7.701
527435,Clay Kaytis,2,0.668
567604,David Leitch,2,8.971
537996,Ethan Coen,2,3.712
458423,Ol Parker,2,8.57
487242,Sam Liu,2,4.622
474354,Paul Greengrass,2,6.258
505954,Alexey Sidorov,2,1.146
336843,Wes Ball,2,4.215
507076,Gaspar Noé,2,4.093
340613,Björn Runge,2,0.6
455207,Jon M. Chu,2,3.149
429197,Adam McKay,2,6.794
369972,Damien Chazelle,2,10.888
556803,Mike Rohl,2,2.45
472451,Joel Edgerton,2,9.262
445651,Jennifer Yuh Nelson,1,1.895
458737,Paul Schrader,2,4.85
419743,Sebastián Lelio,2,2.52
480530,Steven Caple Jr.,2,3.613
523777,Kevin R. Adams,2,1.442
402900,Gary Ross,2,6.851
450489,Stephanie Laing,1,1.4
394741,Jon S. Baird,2,2.397
465914,Barry Jenkins,2,1.774
528949,Mar Targarona,1,2.676
363088,Peyton Reed,2,5.248
426613,Desiree Akhavan,1,3.37
384677,Claire Scanlon,1,1.517
454652,Wash Westmoreland,2,1.737
361292,Luca Guadagnino,2,4.569
491472,Julian Schnabel,2,2.7
484482,Gilles Lellouche,2,10.191
527729,Louis Clichy,2,1.418
400155,Genndy Tartakovsky,2,4.791
297802,James Wan,2,14.597
400535,Stefano Sollima,2,1.335
470229,Yoann-Karl Whissell,2,0.991
338952,David Yates,2,8.877
405774,Susanne Bier,1,4.301
467956,Wayne Roberts,2,0.6
429300,Baltasar Kormákur,2,2.532
424781,Boots Riley,2,0.6
445571,Jonathan M. Goldstein,2,3.766
399402,Donovan Marsh,0,0.84
472734,Anne Fletcher,1,5.829
446021,Drew Goddard,2,8.717
335983,Ruben Fleischer,2,5.076
440161,Jacques Audiard,2,2.142
360920,Yarrow Cheney,2,1.313
504172,Clint Eastwood,2,35.481
401847,Marielle Heller,1,3.679
454227,David Mackenzie,2,1.89
449992,Timo Tjahjanto,2,3.729
489931,Bart Layton,2,2.188
416194,John Andreas Andersen,2,2.378
446894,Karey Kirkpatrick,2,3.765
417670,Paolo Sorrentino,2,3.863
297725,Terry Gilliam,2,13.415
443463,Debra Granik,1,0.919
400579,Jason Reitman,2,6.195
569547,David Slade,2,3.077
548066,Danishka Esterhazy,1,1.468
449443,Christian Gudegast,2,1.59
467632,Dean Devlin,2,8.618
523773,Donald Petrie,2,2.834
443009,Gus Van Sant,2,5.401
463858,Thomas Lilti,2,1.193
424783,Travis Knight,2,5.593
347866,Elijah Bynum,2,1.62
517839,Ali Abbasi,2,1.455
458594,Pierre Morel,2,1.393
381719,Will Gluck,2,2.557
337167,James Foley,2,4.274
438799,Julius Avery,2,4.589
493551,Chris Weitz,2,4.35
455980,Jeff Tomsic,2,2.556
471474,Sam Liu,2,4.622
345887,Antoine Fuqua,2,6.43
492452,Peter Hedges,2,1.176
418879,Alfonso Gomez-Rejon,2,2.359
474331,Quentin Dupieux,2,3.881
454619,Rob Greenberg,2,1.805
555850,Bradley Walsh,2,5.513
417812,Paul Dano,2,23.646
448095,Scott Speer,2,3.097
484247,Paul Feig,2,3.44
471506,Neil Jordan,2,2.833
433310,Ari Sandel,2,1.304
511785,Craig Johnson,2,1.646
457136,Josie Rourke,1,1.4
438674,S. Craig Zahler,2,4.977
351044,Robert Zemeckis,2,8.57
348350,Ron Howard,2,19.622
467936,Richard Eyre,2,1.4
351286,J. A. Bayona,2,4.51
487476,Fred Cavayé,2,1.891
458534,Franck Dubosc,2,2.638
424139,David Gordon Green,2,4.854
401981,Francis Lawrence,2,8.643
401545,Asghar Farhadi,2,1.809
400650,Rob Marshall,2,4.773
529962,Richard Shepard,2,1.385
407436,Andy Serkis,2,24.769
526051,Assaf Bernstein,2,2.153
401469,Steve McQueen,2,4.587
399360,Albert Hughes,2,4.749
429417,Jeremy Dyson,2,0.732
474051,Matt Palmer,0,0.6
453755,Joe Penna,2,0.943
427641,Brad Peyton,2,2.352
544431,Duncan Skiles,2,1.625
397722,Cory Finley,2,2.368
429203,David Lowery,2,4.941
454992,Susanna Fogel,1,2.46
460668,Marc Silverstein,2,1.275
525041,John Schultz,2,1.27
300668,Alex Garland,2,6.263
503616,Peter Segal,2,8.37
513574,Katarina Launing,1,0.7
396461,David Robert Mitchell,2,2.249
539649,Veena Sud,1,2.776
338970,Roar Uthaug,2,1.774
438808,Yann Demange,2,2.435
399035,Jaume Collet-Serra,2,5.794
462919,Ian Samuels,0,0.6
447200,Rawson Marshall Thurber,2,3.478
438590,Oliver Daly,0,0.828
477489,Daniel Roby,2,0.6
505058,Stephen Susco,2,1.764
518452,Lauren Miller,1,2.153
446101,Sam Levinson,2,7.482
437557,Kay Cannon,1,3.985
515841,Éléonore Pourriat,1,1.252
463272,David Kerr,2,0.841
496243,Bong Joon-ho,2,9.19
527641,Justin Baldoni,2,6.018
537061,Rebecca Sugar,3,4.26
637920,Mehmet Ada Öztekin,2,1.388
299534,Joe Russo,2,8.255
508965,Sergio Pablos,2,1.96
522924,Simon Curtis,2,3.369
592350,Kenji Nagasaki,2,1.837
531428,Céline Sciamma,1,3.79
475557,Todd Phillips,2,10.189
606856,Ericson Core,2,1.986
638507,Tim Johnson,2,1.824
515001,Taika Waititi,2,19.134
522518,Gail Mancuso,1,2.049
568160,Makoto Shinkai,2,33.67
359724,James Mangold,2,16.848
554596,Nacho G. Velilla,2,0.932
530915,Sam Mendes,2,8.82
491480,Chiwetel Ejiofor,2,20.671
522212,Destin Daniel Cretton,2,3.776
331482,Greta Gerwig,1,23.638
579245,Olivier Nakache,2,2.471
549559,Todd Douglas Miller,2,0.84
546554,Rian Johnson,2,8.583
486589,Hong Sung-ho,0,1.47
506574,Kenny Ortega,2,7.441
166428,Dean DeBlois,2,2.824
492188,Noah Baumbach,2,4.562
446159,Juliano Dornelles,2,0.972
581528,Lee Won-tae,2,3.135
575452,Marco Bellocchio,2,1.644
587272,Santiago Segura,2,6.797
431693,Nick Bruno,2,2.124
514439,Roxann Dawson,1,9.167
586863,Ladj Ly,2,2.153
398978,Martin Scorsese,2,14.656
416144,Anthony Maras,2,0.84
484468,Antonin Baudry,2,0.6
552178,Todd Haynes,2,3.17
301528,Josh Cooley,2,4.02
503919,Robert Eggers,2,6.157
431580,Jill Culton,1,0.6
551332,Fernando Meirelles,2,2.913
327331,Jeff Tremaine,2,4.354
586940,Jérémy Clapin,2,0.619
429617,Jon Watts,2,8.841
565310,Lulu Wang,1,1.873
292011,Clint Eastwood,2,35.481
458156,Chad Stahelski,2,18.825
466272,Quentin Tarantino,2,14.692
519010,Pedro Almodóvar,2,4.119
595975,Nicolas Bedos,2,5.45
463257,Michael Schwartz,0,0.6
533444,Trey Edward Shults,2,1.4
522369,Ken Loach,2,3.338
506528,Kasi Lemmons,1,5.538
420809,Joachim Rønning,2,2.172
504608,Dexter Fletcher,2,8.53
508763,Charles Martin Smith,2,8.323
512895,Charlie Bean,2,1.627
330457,Jennifer Lee,1,6.541
449924,Wilson Yip,2,2.785
393624,Gavin Hood,2,2.08
549053,Paul Feig,2,3.44
537056,Justin Copeland,0,1.04
472674,John Crowley,2,1.249
399579,Robert Rodriguez,2,9.698
411728,Farhad Safinia,2,4.058
504949,David Michôd,2,3.137
530385,Ari Aster,2,13.041
537915,Jenny Gage,1,0.652
403300,Terrence Malick,2,7.915
536743,Melina Matsoukas,1,1.4
522162,Roland Emmerich,2,8.55
501170,Mike Flanagan,2,5.707
535544,Michael Engler,2,0.716
473033,Benny Safdie,2,2.357
454640,Thurop Van Orman,2,4.22
420818,Jon Favreau,2,32.622
440472,Neil Burger,2,5.437
565179,Matteo Rovere,2,1.96
420817,Guy Ritchie,2,30.444
512263,Alma Har'el,1,1.646
399121,Roman Polanski,2,6.126
487672,Sam Liu,2,4.622
567609,Tyler Gillett,2,3.192
570131,Hugo Gélin,2,2.959
524251,Adam Randall,2,0.6
287947,David F. Sandberg,2,7.876
505600,Olivia Wilde,1,23.223
524348,Scott Z. Burns,2,2.653
615774,Cecilia Aranovich,1,3.592
457799,Joe Berlinger,2,3.277
528888,Craig Brewer,2,2.975
582873,Pietro Marcello,2,0.78
501907,Marielle Heller,1,3.679
468224,Dome Karukoski,2,1.731
458253,Chris Butler,2,0.84
619264,Galder Gaztelu-Urrutia,2,4.698
508791,Ry Russo-Young,1,1.4
412117,Chris Renaud,2,3.67
458723,Jordan Peele,2,7.119
587301,Mehdi Idir,2,1.352
534259,Gurinder Chadha,1,3.8
338967,Ruben Fleischer,2,5.076
447404,Rob Letterman,2,0.632
512200,Jake Kasdan,2,5.219
559969,Vince Gilligan,2,11.865
291984,Xavier Dolan,2,4.242
567860,Chris Smith,2,1.852
620725,Scott Moore,2,3.844
526050,Tina Gordon Chism,1,3.947
465003,Gideon Raff,2,1.266
299537,Anna Boden,1,1.879
474350,Andy Muschietti,2,6.298
384018,David Leitch,2,8.971
445629,Stephen Merchant,2,6.468
521777,Gene Stupnitsky,2,2.517
525661,Jay Roach,2,5.489
514921,Tom Harper,2,1.462
539892,Adam B. Stein,2,1.235
530723,Cory Finley,2,2.368
578189,Deon Taylor,2,1.818
554241,Andy Fickman,2,2.17
535292,Brian Kirk,2,0.959
491283,Rupert Goold,2,1.166
500682,John Lee Hancock,2,5.178
459992,Jonathan Levine,2,2.513
517116,Bryan Woods,2,5.39
504562,Edward Norton,2,22.343
568091,Brad Anderson,2,4.879
515195,Danny Boyle,2,5.043
511322,Bill Condon,2,6.117
499701,James Bobin,2,2.772
542830,Guillaume Canet,2,14.74
513045,Michael Dowse,2,2.54
505948,Grant Sputore,2,1.904
484641,Luc Besson,2,14.273
450465,M. Night Shyamalan,2,8.631
373571,Michael Dougherty,2,2.172
280217,Mike Mitchell,2,4.986
329996,Tim Burton,2,11.268
405177,Richard Linklater,2,5.608
513576,Nahnatchka Khan,1,2.881
454467,Marc Lawrence,2,3.356
481084,Greg Tiernan,2,0.679
413518,Matteo Garrone,2,0.908
503125,Abe Forsythe,2,1.558
565743,Andrew Patterson,2,0.6
480001,Riley Stearns,2,3.874
486131,Tim Story,2,2.746
423204,Ric Roman Waugh,2,4.779
635744,Don Michael Paul,2,5.117
535167,Frant Gwo,2,5.511
522681,Adam Robitel,2,2.713
623195,Roger Kumble,2,1.431
537739,Elise Duran,1,0.6
469274,Philippe Lacheau,2,3.676
458897,Elizabeth Banks,1,32.846
466081,Andrea Di Stefano,1,3.046
522938,Adrian Grünberg,2,2.163
417384,André Øvredal,2,2.199
475303,Woody Allen,2,14.092
540901,Lorene Scafaria,1,3.507
441282,David Raymond,2,0.692
543540,Chris Nelson,0,0.88
433502,James Kent,2,1.03
611207,Monika Mitchell,1,0.626
400157,Dylan Brown,0,0.98
290859,Tim Miller,2,3.484
523172,Nisha Ganatra,1,1.012
521029,Gary Dauberman,2,4.786
582883,Quentin Dupieux,2,3.881
582913,Christian Volckman,2,0.756
606117,Michelle Johnston,1,4.886
625450,Nzingha Stewart,1,1.305
181812,J.J. Abrams,2,12.09
515248,Jennifer Kaytin Robinson,1,1.365
509967,Michael Bay,2,16.514
599975,Justin Dec,2,0.6
512196,Christopher Landon,2,4.045
453405,Ang Lee,2,6.257
511987,Alexandre Aja,2,2.794
399361,J.C. Chandor,2,1.991
514999,Kyle Newacheck,2,2.644
582570,Michael Tiddes,2,2.293
483906,Jonas Åkerlund,2,1.924
449563,Todd Strauss-Schulson,2,1.287
449562,Chris Addison,2,3.017
487297,Adam Shankman,2,2.85
461130,Jeff Chan,2,1.471
487680,Andrea Berloff,1,2.013
532671,Nicholas McCarthy,2,0.84
530382,Jim Mickle,2,1.693
509585,Patrick Vollrath,2,1.22
531309,David Yarovesky,2,1.581
419704,James Gray,2,3.088
295151,Luke Snellin,2,0.732
454294,Joe Cornish,2,2.814
458305,Lorcan Finnegan,2,3.357
696374,Tosca Musk,1,3.628
724089,Tosca Musk,1,3.628
761053,Tosca Musk,1,3.628
441130,Ross Stewart,2,0.728
630566,Justin Baldoni,2,6.018
618344,Christina Sotta,1,0.706
447362,Mitja Okorn,0,0.6
635302,Haruo Sotozaki,2,6.165
556574,Thomas Kail,2,3.23
755812,Thomas Astruc,2,4.933
664767,Ethan Spaulding,2,2.612
508442,Pete Docter,2,8.824
600354,Florian Zeller,2,2.265
667520,Tomotaka Shibayama,2,2.17
682110,Philippa Ehrlich,1,1.22
677638,Daniel Chong,2,1.963
609242,Ariel Winograd,2,1.96
656563,Bruno Garotti,2,2.159
713776,Michael Govier,0,0.6
508439,Dan Scanlon,2,2.129
502033,Darius Marder,2,1.4
556984,Aaron Sorkin,2,6.413
583083,Vince Marcello,2,4.389
342470,Brett Haley,2,1.773
522627,Guy Ritchie,2,30.444
580175,Thomas Vinterberg,2,4.141
707886,Elissa Down,1,0.84
585244,Andrew Erwin,2,0.609
612706,Laura Terruso,1,1.354
627725,George Nolfi,2,1.995
481848,Chris Sanders,2,7.426
575604,Lee Chung-hyun,2,2.011
382748,Julia Hart,1,2.22
400160,Tim Hill,2,3.493
529203,Joel Crawford,2,6.028
656690,Jeff Orlowski,2,0.6
582014,Emerald Fennell,1,3.922
689249,Pablo Lejarreta,0,0.84
630220,Francesco Amato,2,1.661
621013,Richard Tanne,2,1.797
516486,Aaron Schneider,2,1.0
659959,François Ozon,2,2.333
446893,David P. Smith,2,2.563
520172,Clea DuVall,1,8.012
590223,Michael Matthews,2,0.972
454626,Jeff Fowler,2,2.145
546121,Aneesh Chaganty,2,4.184
545609,Sam Hargrave,2,9.141
587792,Max Barbakow,2,1.338
497582,Harry Bradbeer,2,3.314
614696,Cho Il,2,0.884
743601,Jenny Popplewell,1,0.98
651881,Albert Dupontel,2,5.016
663870,Anders Thomas Jensen,2,2.153
560050,Glen Keane,2,4.235
502425,Francis Annan,0,0.6
499932,Antonio Campos,2,1.578
618355,Sam Liu,2,4.622
613504,Roger Kumble,2,1.431
577922,Christopher Nolan,2,14.387
547016,Gina Prince-Bythewood,1,0.926
38700,Bilall Fallah,2,1.976
385103,Tony Cervone,2,2.148
570670,Leigh Whannell,2,5.843
524047,Ric Roman Waugh,2,4.779
560044,Kris Pearn,2,1.788
597219,Alice Wu,1,3.297
606954,Massimo Venier,2,2.904
661914,Regina King,1,11.062
664413,Tomasz Mandes,2,6.348
615665,John Whitesell,2,1.62
641662,Kornél Mundruczó,2,2.024
651070,Tyler Perry,2,18.11
636565,Sydney Sibilia,2,6.13
556678,Autumn de Wilde,1,3.098
522241,Dominic Cooke,2,0.84
579583,Judd Apatow,2,3.947
581032,Paul Greengrass,2,6.258
495764,Cathy Yan,1,1.191
658760,Oliver Kienle,2,1.388
514207,Fyodor Bondarchuk,2,2.309
337401,Niki Caro,1,4.126
643882,Mike Rohl,2,2.45
592834,Peter Segal,2,8.37
565426,Michael Fimognari,2,3.509
531876,Rod Lurie,2,3.595
662546,Sharon Maguire,1,1.0
581392,Yeon Sang-ho,2,6.194
614292,Fabio D'Innocenzo,2,0.6
592984,Ron Howard,2,19.622
338762,Dave Wilson,2,1.094
614560,David Fincher,2,9.744
667869,Edoardo Ponti,2,2.578
615667,George C. Wolfe,2,1.264
458576,Paul W. S. Anderson,2,12.095
575776,Rose Glass,1,0.979
448119,Stephen Gaghan,2,2.197
514847,Craig Zobel,2,1.924
586461,Carlo Mirabella-Davis,2,0.6
339095,Olivier Megaton,2,2.712
706503,Guillaume Pierret,0,0.828
551804,Christopher Landon,2,4.045
529485,Gavin O'Connor,2,4.366
500840,Charlie Kaufman,2,5.325
480857,Marjane Satrapi,1,2.417
581859,Spike Lee,2,7.626
726208,Ángel Gómez Hernández,2,0.944
723072,Rob Savage,2,1.688
773655,Alice Mathias,1,1.176
581600,Peter Berg,2,8.031
654028,Chris Columbus,2,7.109
553604,Mark Williams,2,3.862
464052,Patty Jenkins,1,6.535
605116,Ariel Schulman,2,3.079
594718,Egor Abramenko,2,0.6
708336,Louisa Warren,1,2.108
575774,Remi Weekes,2,0.76
740985,Jason Woliner,2,1.312
639798,Albert Pintó,2,0.98
457335,Jason Lei Howden,2,0.97
425001,Tim Hill,2,3.493
625568,Derrick Borte,2,1.172
531454,David Dobkin,2,2.563
644090,Mark Steven Johnson,2,1.783
623491,McG,2,4.175
531219,Robert Zemeckis,2,8.57
571384,Jacob Chase,2,0.972
521034,Marc Munden,2,1.22
435615,Brandon Cronenberg,2,3.24
526019,Miguel Arteta,2,4.362
674944,David Pastor,2,2.298
443791,William Eubank,2,2.27
509635,John Hyams,2,3.266
505379,Ben Wheatley,2,1.643
652483,César Rodrigues,2,0.6
627290,Christopher Renz,2,0.6
660982,Mike Elliott,2,3.518
549294,Justin Benson,2,5.27
590995,Zoe Lister-Jones,1,8.574
606234,Gavin Rothery,0,0.7
526007,Michael Cristofer,2,2.145
694234,Antonio Usbergo,2,0.84
721625,Adam Mason,2,2.097
611213,Ryan Murphy,2,9.176
516632,David Prior,2,5.413
340102,Josh Boone,2,0.72
582596,Tyler Spindel,2,1.656
576156,Michael Showalter,2,3.376
575417,Sofia Coppola,1,3.772
615677,Robert Rodriguez,2,9.698
593402,Checco Zalone,2,2.748
474764,Severin Fiala,2,2.384
567970,Liz Garbus,1,2.352
539181,Natalie Erika James,1,0.6
701175,Carles Torras,2,0.98
555974,William Brent Bell,2,2.524
542224,Oz Perkins,2,5.484
617505,Steven Brill,2,2.847
514593,David Koepp,2,2.886
501979,Dean Parisot,2,1.798
539537,Jeff Wadlow,2,1.771
671039,Olivier Marchal,2,5.957
492611,Floria Sigismondi,1,1.628
675327,Roseanne Liang,1,2.137
614911,George Clooney,2,24.426
539885,Tate Taylor,2,4.877
624808,Dean Craig,2,3.074
475430,Kenneth Branagh,2,16.412
718444,M. J. Bassett,1,2.053
692969,Jarand Herdal,2,0.6
587496,Dave Franco,2,26.589
466622,Reed Morano,1,1.744
602211,Ian Nelms,0,0.84
528085,Seth Larney,0,0.986
681019,Bartosz M. Kowalski,2,3.207
590706,Dimitri Logothetis,2,2.016
651571,John Suits,2,1.685
283566,Hideaki Anno,2,10.108
791373,Zack Snyder,2,13.321
810693,Sunghoo Park,2,3.491
337404,Craig Gillespie,2,2.839
615457,Ilya Naishuller,2,2.144
458220,Fisher Stevens,2,21.482
634649,Jon Watts,2,8.841
482321,Jean-Philippe Vine,0,1.956
776503,Siân Heder,1,1.267
550205,Chris Appelhans,2,3.631
522402,Miguel Sapochnik,2,2.893
501929,Michael Rianda,2,1.968
438695,Garth Jennings,2,5.28
691179,Ben Winston,2,3.14
527774,Carlos López Estrada,2,1.366
588228,Chris McKay,2,6.301
508943,Enrico Casarosa,2,2.365
776305,Mamoru Hosoda,2,3.08
726684,Thomas Astruc,2,4.933
770254,Claire Knight,1,0.6
438631,Denis Villeneuve,2,10.415
614917,Reinaldo Marcus Green,2,1.814
537116,Lin-Manuel Miranda,2,4.957
795514,Megan Park,1,6.617
399566,Adam Wingard,2,3.685
637649,Guy Ritchie,2,30.444
568124,Jared Bush,2,3.514
614409,Michael Fimognari,2,3.509
722778,Paolo Sorrentino,2,3.863
566525,Destin Daniel Cretton,2,3.776
666243,Han Kwang-il,2,1.796
436969,James Gunn,2,20.439
550988,Shawn Levy,2,13.578
660120,Joachim Trier,2,2.214
607259,Paul Weitz,2,3.711
423108,Michael Chaves,2,3.681
831405,Matt Peters,2,1.917
520763,John Krasinski,2,37.056
425909,Jason Reitman,2,6.195
645886,Nora Fingscheidt,1,1.932
617653,Ridley Scott,2,11.461
876716,McKenna Jean Harris,0,0.828
459151,Tom McGrath,2,7.13
451048,Jaume Collet-Serra,2,5.794
603661,Peter Hutchings,0,1.041
675445,Cal Brunker,2,1.788
637534,Cédric Jimenez,2,1.831
644583,Kevin Macdonald,2,1.769
615666,Gil Kenan,2,0.943
370172,Cary Joji Fukunaga,2,5.634
576845,Edgar Wright,2,10.244
449406,Kirk DeMicco,2,1.331
544401,Joe Russo,2,8.255
758866,Ryusuke Hamaguchi,2,4.661
663260,Yann Gozlan,2,2.229
615643,Lee Isaac Chung,2,1.181
583406,Shaka King,2,1.176
583689,Amy Poehler,1,9.863
846214,David Silverman,2,2.16
497698,Cate Shortland,1,1.543
571468,Gabriele Mainetti,2,2.4
467909,Jon M. Chu,2,3.149
591274,Leigh Janiak,1,2.923
585245,Walt Becker,2,1.533
581734,Chloé Zhao,1,3.533
591275,Leigh Janiak,1,2.923
522478,Will Gluck,2,2.557
482373,Rodo Sayagues,2,1.891
672647,Ian Samuels,0,0.6
385128,Justin Lin,2,4.717
646380,Adam McKay,2,6.794
542178,Wes Anderson,2,16.373
777270,Kenneth Branagh,2,16.412
744275,Castille Landon,1,9.114
633515,Matthijs van Heijningen Jr.,2,2.066
581389,Jo Sung-hee,2,3.059
653349,Clay Tarver,2,0.74
460465,Simon McQuoid,2,0.75
602223,Everardo Gout,2,1.718
722913,Sam Levinson,2,7.482
511809,Steven Spielberg,2,31.059
639721,Greg Tiernan,2,0.679
727745,Vince Marcello,2,4.389
567189,Stefano Sollima,2,1.335
597208,Guillermo del Toro,2,20.075
718032,Paul Thomas Anderson,2,8.778
734265,Hernán Jiménez,2,0.968
524434,Chloé Zhao,1,3.533
591538,Joel Coen,2,8.052
646207,Jonathan Hensleigh,2,1.439
628534,Ramin Bahrani,2,2.008
760883,Peter Thorwarth,2,3.919
634528,Robert Lorenz,2,1.073
587807,Tim Story,2,2.746
379686,Malcolm D. Lee,2,2.833
532865,Simon Stone,2,1.4
513310,Joe Carnahan,2,4.648
716612,Pablo Larraín,2,2.013
796499,Matthias Schweighöfer,2,9.181
580489,Andy Serkis,2,24.769
619778,James Wan,2,14.597
630004,Jaume Balagueró,2,1.715
766798,Pedro Almodóvar,2,4.119
476669,Matthew Vaughn,2,7.595
424277,Leos Carax,2,3.671
811592,James Nunn,2,2.283
776797,Robert Jabbaz,2,1.967
600583,Jane Campion,1,3.352
512195,Rawson Marshall Thurber,2,3.478
638597,Miguel Arteta,2,4.362
672741,SK Dale,2,0.6
522931,Patrick Hughes,2,4.214
591273,Leigh Janiak,1,2.923
579047,Lisa Joy,1,4.993
578701,Taylor Sheridan,2,29.672
616651,Tom McCarthy,2,5.221
454527,Paul Verhoeven,2,5.835
618162,Jeymes Samuel,2,1.666
632357,Evan Spiliotopoulos,2,3.848
619297,Brian Andrew Mendoza,0,1.168
529106,Oleg Trofim,2,1.304
597891,Cedric Nicolas-Troyan,2,1.343
585216,Adam Robitel,2,2.713
635731,Michael Sarnoski,2,0.84
547565,David Bruckner,2,3.032
577242,Alexandre Astier,2,5.563
645710,Michael Mohan,2,1.21
412656,Doug Liman,2,7.993
617502,Tanya Wexler,1,1.788
347626,Mark Waters,2,2.065
601666,J Blakeson,2,2.678
644495,Ridley Scott,2,11.461
645788,Martin Campbell,2,2.333
581726,Antoine Fuqua,2,6.43
471498,Alexandre Aja,2,2.794
554230,Maggie Gyllenhaal,1,21.871
568620,Robert Schwentke,2,1.862
559907,David Lowery,2,4.941
729720,David Charhon,0,0.934
610253,David Gordon Green,2,4.854
517088,Aaron Sorkin,2,6.413
624860,Lana Wachowski,1,17.593
484718,Craig Brewer,2,2.975
788929,Valdimar Jóhannsson,2,0.715
524369,Alan Taylor,2,6.642
669671,Adam Randall,2,0.6
630240,Julia Ducournau,1,2.762
593910,Kay Cannon,1,3.985
631843,M. Night Shyamalan,2,8.631
567748,Antoine Fuqua,2,6.43
763148,Elisa Amoruso,1,2.137
587996,Lluís Quílez,2,0.84
649409,Steven Soderbergh,2,7.112
775996,Mikael Håfström,2,2.59
574060,Navot Papushado,2,1.563
602269,John Lee Hancock,2,5.178
763149,Peter Winther,2,3.107
597433,Ferdinando Cito Filomarino,2,1.052
655082,Martin Bourboulon,2,2.579
516329,Scott Cooper,2,5.084
503736,Zack Snyder,2,13.321
609972,William Eubank,2,2.27
738652,Joe Carnahan,2,4.648
643532,Paul Schrader,2,4.85
672582,Julien Maury,2,0.75
593395,Marco Manetti,2,1.43
602734,Darren Lynn Bousman,2,5.776
460458,Johannes Roberts,2,4.46
643586,Kevin Lewis,0,1.643
565028,Nia DaCosta,1,2.706
864873,Suzanne Coote,1,0.732
520663,Joe Wright,2,4.201
597890,Neil Burger,2,5.437
749274,Clint Eastwood,2,35.481
785752,Adam Salky,2,1.111
630586,Mike P. Nelson,2,2.284
615658,Mark Raso,2,0.957
740925,Santiago Menghini,0,0.84
768334,Paolo Strippoli,2,1.219
649087,Alain Darborg,2,1.035
793723,Julien Leclercq,2,4.005
739413,Mattson Tomlin,2,0.84
631060,Robert Pulcini,2,1.522
604563,Nicolas Bedos,2,5.45
615678,Ben Falcone,2,10.575
613911,Mike Cahill,2,2.14
512025,Patrick Brice,2,1.405
763164,Edward Drake,2,3.198
315162,Joel Crawford,2,6.028
361743,Joseph Kosinski,2,6.702
555604,Mark Gustafson,2,2.341
762975,Elizabeth Allen Rosenbaum,1,2.383
785084,Darren Aronofsky,2,8.469
715931,Antoine Fuqua,2,6.43
698948,Ron Howard,2,19.622
610150,Tetsuro Kodama,2,0.84
585511,Peggy Holmes,1,2.14
744114,Michael Grandage,2,2.517
937278,Marc Forster,2,6.667
545611,Daniel Kwan,2,11.365
804095,Steven Spielberg,2,31.059
579974,S. S. Rajamouli,2,6.637
705861,Jeremiah Zagar,2,2.009
766507,Dan Trachtenberg,2,2.566
724495,Gina Prince-Bythewood,1,0.926
49046,Edward Berger,2,5.458
756999,Scott Derrickson,2,5.392
76600,James Cameron,2,23.595
965150,Charlotte Wells,1,2.902
414906,Matt Reeves,2,11.35
629542,Pierre Perifel,2,2.148
614934,Baz Luhrmann,2,6.761
682507,Olivia Newman,1,0.884
829280,Harry Bradbeer,2,3.314
675353,Jeff Fowler,2,2.145
899112,Tommy Wirkola,2,5.336
668461,Francis Lawrence,2,8.643
615777,Damien Chazelle,2,10.888
560057,Chris Williams,2,4.933
674324,Martin McDonagh,2,6.795
718930,David Leitch,2,8.971
508947,Domee Shi,1,3.911
438148,Kyle Balda,2,4.385
818647,Marçal Forés,2,2.772
642885,Anne Fletcher,1,5.829
539681,Jared Stern,2,2.562
705996,Park Chan-wook,2,8.304
949423,Ti West,2,3.628
536554,Gerard Johnstone,2,2.827
453395,Sam Raimi,2,17.589
626735,Reid Carolin,2,1.243
818750,Arie Posin,2,1.569
791177,Luca Guadagnino,2,4.569
899082,Casey Patterson,1,0.668
505642,Ryan Coogler,2,6.267
985939,Scott Mann,2,0.883
774752,James Gunn,2,20.439
497828,Ruben Östlund,2,3.171
817758,Todd Field,2,9.673
593643,Mark Mylod,2,14.204
836225,Alejandro Hidalgo,0,1.235
